CVR,Profit,Assets,Equity,YearEnd,Equity_sqrt,Assets_sqrt,Profit_sqrt,Default_nextyear,Age
35647783,21830.61318051576,426315,70931,2014-12-31,266.3287442241261,652.9280205351888,147.75186354329261,0,349
13231605,-19685,710312,-66893,2013-12-31,-258.6368109917844,842.8000949216843,-140.30324301312496,0,8949
13231605,18896,616628,-47997,2014-12-31,-219.0821763631172,785.2566459444963,137.46272221951665,0,9314
26110289,25948.93,1294420,-435.23,2014-12-31,-20.86216671393458,1137.7258017642037,161.08671577755877,0,4931
26110289,17928.54,1245333,-26384.16,2013-12-31,-162.4320165484625,1115.9448911124598,133.8974981095614,0,4566
24242021,154328,1139183,468011,2014-12-31,684.1132947107518,1067.3251613262005,392.8460258167314,0,5608
24242021,269564,1193041,513683,2013-12-31,716.7168199505297,1092.2641621878838,519.1955315678285,0,5243
24241904,2172,32857,32157,2014-12-31,179.32372960654146,181.2649993793617,46.604720790924176,0,5574
24241904,15206,37005,29985,2013-12-31,173.16177407268614,192.36683705878204,123.31261087171903,0,5209
17457993,750566,8549898,6772250,2014-09-30,2602.3547029565357,2924.0208617586845,866.3521224075116,0,7587
30533372,-1631316,24295884,9493001,2014-06-30,3081.071404560433,4929.085513561314,-1277.2298148727973,0,2082
25617231,1766744,7591776,1891744,2014-12-31,1375.4068488996265,2755.3177675179318,1329.1892265588071,0,364
10035023,380211,1891782,943436,2013-12-31,971.3063368474438,1375.4206629246196,616.6125201453502,0,4934
24239160,-342402,3300330,290639,2014-12-31,539.109450853906,1816.6810396984936,-585.1512624954337,0,5580
10082021,263771,3710915,1858484,2014-09-30,1363.262263836273,1926.3735359477923,513.5864094775094,0,4506
82634916,745129,6095152,1783017,2014-12-31,1335.2965962661629,2468.8361630533527,863.2085495406078,0,13564
82634916,466629,5838230,1037887,2013-12-31,1018.7673924895712,2416.242951360645,683.1024813305834,0,13199
32790100,-59646,629366,572052,2014-09-30,756.3411928488359,793.3259103294181,-244.2253058141191,0,1657
26204399,62286,530844,-339139,2014-04-30,-582.3564200727935,728.5904199205477,249.5716330034325,0,4636
32298346,-2787290.8925619833,194659627,7088552,2014-06-30,2662.4334733472683,13952.047412476779,-1669.5181617945889,0,242
12636296,513218,10789582,8400807,2014-12-31,2898.414566620862,3284.749914377044,716.392350601261,0,9495
35641157,129318.51851851853,413056,174700,2014-12-31,417.9712908801273,642.6943285886379,359.60884099048303,0,351
34214670,-108833,8301521,7993008,2013-12-31,2827.1908319036406,2881.2360194888583,-329.89846922954945,0,711
24236455,-84410,3661029,-775,2013-12-31,-27.83882181415011,1913.381561529221,-290.5339911266838,0,5222
26989280,43276,1820248,238037,2014-12-31,487.8903565351543,1349.165668107516,208.0288441538817,0,3837
26989280,-55240,1771727,194760,2013-12-31,441.316213162399,1331.062357667739,-235.03191272676142,0,3472
20254270,191076,1080150,734932,2013-12-31,857.2817506514414,1039.3026508192886,437.12240848531206,0,6029
20254270,78056,1533867,956875,2014-12-31,978.1998773256926,1238.4938433435993,279.3850389695196,0,6394
35050485,-946902,4727942,-715679,2014-12-31,-845.9781321050799,2174.383130913225,-973.0888962474087,1,670
35050485,180477.16721311476,1194664,231224,2013-12-31,480.8575672691447,1093.0068618265852,424.82604347322535,0,305
58644811,-274292,793247,746630,2013-12-31,864.0775428166155,890.644148916951,-523.728937523983,0,13619
24235254,478061,5126848,1642101,2013-12-31,1281.4448876170993,2264.254402667686,691.4195542505288,0,5236
24235211,2487369,24013845,3070010,2014-12-31,1752.144400441927,4900.392331232266,1577.1394992200278,0,5605
24235211,4761275,26053318,5282642,2013-12-31,2298.3998781761193,5104.245095996077,2182.0346010088842,0,5240
29445958,54000,743000,161000,2014-12-31,401.24805295477756,861.974477580398,232.379000772445,0,3193
29445958,233000,1040000,107000,2013-12-31,327.10854467592253,1019.803902718557,482.7007354458868,0,2828
35049649,-15443.893442622952,144739,59295,2014-06-30,243.50564675177452,380.44579114507235,-124.27346234262146,0,488
17153404,-50836,863210,-27913,2014-12-31,-167.07184083501323,929.0909535669799,-225.46840133375673,0,7853
17153404,39811,915894,22923,2013-12-31,151.4034345713465,957.0235106829925,199.52694053686085,0,7488
36030143,-13795.212765957447,332857,42875,2014-12-31,207.06279240848656,576.9376049452835,-117.45302365608748,0,188
18235471,63865,2369422,489662,2014-06-30,699.7585297800949,1539.2926947140365,252.7152547829276,0,7119
32832407,68,486212,253819,2013-12-31,503.80452558507255,697.289036196612,8.246211251235321,0,1376
34699968,-39278.086956521736,2086753,132119,2013-12-31,363.4817739584751,1444.559794539499,-198.18699996851896,0,483
27966195,58579,320971,129642,2013-12-31,360.0583286080187,566.5430257270846,242.03098975131263,0,2750
33961243,17270692,26831650,23063539,2014-12-31,4802.451353215356,5179.927605671724,4155.802208960383,0,1178
33961243,5521698,13670507,7792847,2013-12-31,2791.5671226033596,3697.364872446321,2349.82935550648,0,813
25655443,683441,3425961,763441,2014-06-30,873.7511087260491,1850.9351690429355,826.7049050296,0,194
29686300,584476,2838757,2193318,2013-12-31,1480.9854827107522,1684.861121873254,764.5103007808332,0,2734
29389594,-13547,836899,256540,2014-06-30,506.4977788697597,914.8218405788091,-116.3915804515086,0,3058
13707847,31019,1121740,293796,2013-12-31,542.0295194913281,1059.1222781152326,176.12211672586722,0,8796
31894972,2758,2438384,542665,2014-12-31,736.6579939157655,1561.532580511851,52.51666402200353,0,2184
31894972,15801,2873131,539907,2013-12-31,734.7836416252065,1695.0312681481719,125.70202862324857,0,1819
29633908,-179669,1785697,266503,2014-06-30,516.2392856031009,1336.2997418244156,-423.8738019741253,0,2922
34056781,4343,466862,84343,2013-09-30,290.41866331212253,683.2730054670681,65.90144156238162,NA,677
24224074,20214,1917650,621170,2013-09-30,788.1433879694735,1384.7924032142869,142.17594733287342,0,5386
10066956,70133,429726,244931,2014-06-30,494.905041396832,655.53489609631,264.8263582047678,0,4907
31498422,-21699,678291,325947,2013-12-31,570.9176823325759,823.5842397715003,-147.305804366291,0,2021
20389141,-1419672,20344706,7311227,2014-12-31,2703.9280685698723,4510.510614110114,-1191.4998950902177,0,6300
20389141,519708,24199079,8730899,2013-12-31,2954.809469322853,4919.255939672178,720.9077610901411,0,5935
26041619,405286,3287069,713314,2014-06-30,844.5791851567265,1813.0275783892532,636.6207662337131,0,4802
15276177,-150739,356100,-863361,2013-12-31,-929.1722122405513,596.7411499134278,-388.25120733875383,0,8210
15276177,-9445,350039,-872806,2014-12-31,-934.2408682989628,591.6409384077474,-97.18538984847466,0,8575
34052891,21286,614646,362915,2013-12-31,602.4242690994446,783.9936224230398,145.89722409970656,0,781
34052891,-152769,487909,210146,2014-12-31,458.41684087738315,698.5048317656793,-390.85675125293665,0,1146
24222209,90782,823542,409911,2013-12-31,640.2429226473339,907.4921487263678,301.3005144369986,0,5478
84388017,1243425,12845597,7266496,2014-04-30,2695.6438933954164,3584.0754735356786,1115.089682491951,0,13097
24221881,72204,1819749,287676,2013-12-31,536.3543604744908,1348.9807263263624,268.70801997707474,0,5297
27562310,467672,19040864,1190595,2014-09-30,1091.1438951852317,4363.583848168842,683.8654838489804,0,3925
27562310,501014,18964730,2042064,2013-09-30,1429.0080475630639,4354.851317783421,707.8234243086337,0,3560
35524053,3114.1270588235293,735559,76364,2014-12-31,276.34036983401467,857.647363430915,55.80436415571393,0,425
27608698,994315,7316222,2029056,2013-12-31,1424.449367299519,2704.851567091991,997.1534485724852,0,3652
27608698,591338,11565383,1620394,2014-12-31,1272.9469745437161,3400.7915255128473,768.9850453682438,0,4017
29522138,204139,900230,329139,2014-09-30,573.7063708901968,948.8045109504908,451.8174410090872,0,3074
26179580,130985,1081634,122062,2014-12-31,349.37372540017947,1040.0163460253882,361.9184991127146,0,4934
33060017,-67391,361848,90988,2014-12-31,301.642172117892,601.5380287230392,-259.59776578391427,0,1644
35418261,217486.5,992689,266417,2014-06-30,516.1559841753266,996.3377941240611,466.3544789106244,0,312
71006514,415436,8066830,288342,2014-12-31,536.974859746711,2840.216541040489,644.5432491307313,0,11920
71006514,-557325,9467819,-1553925,2013-12-31,-1246.5652810823829,3076.9821253949463,-746.5420282877582,0,11555
24997383,960017,6920697,3241735,2014-12-31,1800.4818799421448,2630.721764079204,979.8045723510378,0,5570
24210499,293081,8909697,1483617,2013-12-31,1218.0381767415995,2984.911556478684,541.3695595432015,1,5310
32467776,184420,1564685,394374,2013-12-31,627.9920381660901,1250.8736946630543,429.4414977619187,0,1582
10544742,-470138,1192381,-503006,2013-12-31,-709.2291590170274,1091.9619956756737,-685.6660994974158,0,5640
10544742,434153,1665914,-68854,2014-12-31,-262.40045731667465,1290.7029092707585,658.902875999187,0,6005
27257399,602788,2134992,1730567,2014-12-31,1315.5101671975021,1461.161182074038,776.3942297570223,0,4201
27257399,365138,3041210,1127779,2013-12-31,1061.969396922529,1743.9065341927014,604.2664974992408,0,3836
12608098,-87696,690702,265570,2014-06-30,515.3348426023608,831.0848332149974,-296.13510430207356,0,9343
29223157,-37096,1485854,109632,2014-06-30,331.107233385198,1218.9561107767581,-192.60321908005588,0,3100
31580463,-26971,1443686,272155,2013-12-31,521.68477071887,1201.534851762528,-164.22849935379668,0,2013
31580463,-122446,838121,149709,2014-12-31,386.9224728547051,915.4894865589664,-349.9228486395251,0,2378
19536033,-24341,21213,-137355,2014-09-30,-370.6143548218282,145.64683312726027,-156.01602481796542,0,6584
19536033,-707345,133168,-778771,2013-09-30,-882.4800281026195,364.9219094546119,-841.0380490798261,0,6219
25384733,411548,3177830,3151070,2014-12-31,1775.1253476867487,1782.6469083921247,641.5200698341401,0,5340
31086248,105949,516509,322704,2013-12-31,568.070418170142,718.6856058110528,325.4980798714487,0,2216
31086248,156401,632519,479105,2014-12-31,692.1741110443239,795.3106311372934,395.47566296802637,0,2581
24204227,-43882,947692,108665,2013-12-31,329.6437470967711,973.4947354762634,-209.4803093371785,0,5208
33050526,28647,992338,303639,2013-12-31,551.0344816796858,996.1616334711953,169.25424662323837,0,1285
33050526,-28233,889781,275406,2014-12-31,524.7913871244458,943.282036296674,-168.02678357928536,0,1650
18894572,-586698,3547806,540786,2013-12-31,735.3815336272729,1883.5620510086733,-765.9621400565435,0,6666
18894572,-494225,2638511,46561,2014-12-31,215.77998053572995,1624.3494082247205,-703.0113797087498,0,7031
31772923,174403,699011,318470,2014-06-30,564.3314628832952,836.0687770751878,417.61585218954514,0,2107
25676432,94053,726383,429853,2014-12-31,655.6317563998864,852.2810569289921,306.6806156247897,0,5303
21009385,-55597,1332787,31786,2014-09-30,178.28628662911794,1154.46394486792,-235.79016094824652,0,5915
35234535,116534,4510103,607462,2014-09-30,779.3984860134128,2123.7003084239545,341.3707661766016,0,519
35234535,698686.1818181818,4687720,490928,2013-09-30,700.6625435971299,2165.114315688666,835.874501236987,0,154
30583930,-119566,96771,-1637488,2013-12-31,-1279.6437004103916,311.08037546589145,-345.7831690525148,0,2451
30583930,113733,127589,-1523756,2014-12-31,-1234.405119885688,357.1960246139366,337.2432356623332,0,2816
29197717,-257393,380922,-167254,2014-12-31,-408.96699133304145,617.1887879733397,-507.3391370671102,0,3316
29197717,93696,410912,90139,2013-12-31,300.23157728660055,641.0241805111567,306.09802351534387,0,2951
23102714,2278290,18902903,13231355,2013-12-31,3637.492955319639,4347.746887756922,1509.4005432621257,0,26346
23102714,2514671,24167460,14146025,2014-12-31,3761.1201788828816,4916.041090145606,1585.77142110709,0,26711
27973523,710397,34544707,4956716,2014-12-31,2226.3683432891335,5877.474542692635,842.8505205550982,0,3836
27973523,1030699,29239448,4246319,2013-12-31,2060.659845777561,5407.351292453635,1015.233470685438,0,3471
20267038,138783,3894532,574718,2014-04-30,758.1015763075552,1973.4568655027654,372.53590430990675,0,5993
10975271,1806151,22501820,5531665,2013-12-31,2351.9491916280845,4743.6083312179135,1343.931173832946,0,9695
10975271,1075228,23190188,5606893,2014-12-31,2367.8878774131176,4815.619170989334,1036.9320132004798,0,10060
34601577,-242161,865013,203678,2014-12-31,451.3069908609881,930.0607507039526,-492.0985673622714,0,917
34601577,50704,1147688,445839,2013-12-31,667.7117641617526,1071.3020115728336,225.1754871206011,0,552
34209650,-84798,4811875,-244919,2014-12-31,-494.8929177104882,2193.598641502132,-291.20096153687405,0,1085
34209650,-102929,2558535,-160122,2013-12-31,-400.1524709407653,1599.5421219836633,-320.8254977398149,0,720
26330890,-249157,2403083,-3451403,2014-12-31,-1857.7951986158216,1550.1880531083962,-499.1562881503147,0,4055
26330890,-273690,2490417,-3202246,2013-12-31,-1789.4820479680707,1578.1055097806357,-523.1538970513361,0,3690
26461375,-2850042,6534274,500993,2014-12-31,707.80858994505,2556.222603765173,-1688.2067408940175,0,4713
26461375,-193967,8476654,3351035,2013-12-31,1830.583240390887,2911.4693884703647,-440.4168479974398,0,4348
20973900,66027,2850183,1405104,2013-12-31,1185.3708280533986,1688.2485006657048,256.9571948788358,0,5669
34733694,-130235,1180822,207832,2014-06-30,455.8859506499405,1086.6563394192297,-360.8808667690766,0,599
32360084,39640,2518057,1103660,2013-12-31,1050.5522357312843,1586.838681151931,199.09796583591708,0,1604
32360084,-752226,2037027,351435,2014-12-31,592.8195340911094,1427.244548071563,-867.3096332913639,0,1969
30718259,525634,7127514,3091579,2014-12-31,1758.2886566204083,2669.7404368215275,725.0062068699826,0,2742
29632324,67699,425322,-73675,2014-06-30,-271.4313909627993,652.1671564867399,260.1903149619524,0,2922
28845340,-6937,1435143,1415262,2013-12-31,1189.6478470539087,1197.974540630977,-83.28865468957942,0,3120
28845340,-1155,1346085,1164107,2014-12-31,1078.9379036812081,1160.2090328901943,-33.98529093593286,0,3485
54893418,9161,1642585,230346,2013-12-31,479.94374670371525,1281.633723026981,95.71311299921238,0,13901
30901347,6378,2001173,807074,2013-09-30,898.3729737698035,1414.628219710041,79.86238163240563,0,2208
33062281,-228148,5902601,978552,2014-06-30,989.2178728672466,2429.5269086799594,-477.6484062571548,0,1463
24997235,2021822,10975890,5677050,2013-12-31,2382.6560809315306,3312.9880772499014,1421.9078732463647,0,5205
32269885,2086504,10738802,9690778,2013-12-31,3113.00144555058,3277.0111382172627,1444.473606543228,0,1652
32269885,2702364,10726329,9393142,2014-12-31,3064.8233228034533,3275.107479152402,1643.8868574205464,0,2017
21848697,435228,7513391,4163027,2013-12-31,2040.3497249246268,2741.056548121545,659.718121624683,0,5478
30695127,-42271,530442,147830,2013-12-31,384.4866707702622,728.3144925099322,-205.59912451175467,0,2380
30695127,129089,736311,276919,2014-12-31,526.2309378970416,858.085660059647,359.2895768040036,0,2745
27352960,153333,1711796,-52477,2013-12-31,-229.0785891348207,1308.3562206066053,391.57757852052765,0,3760
27352960,59208,1484079,6731,2014-12-31,82.04267182387468,1218.2278112077395,243.32694055529487,0,4125
21847208,-103893,355596,-796761,2013-12-31,-892.6146985121856,596.3187067332367,-322.32437078198103,0,5300
21847208,-111525,287732,126715,2014-12-31,355.97050439608057,536.4065622268243,-333.9535895899309,0,5665
33051883,347095,1437135,104445,2013-12-31,323.17951667765084,1198.8056556423146,589.1476894633468,0,1283
33051883,287131,1589845,104576,2014-12-31,323.3821269025238,1260.8905582960006,535.8460599836486,0,1648
29316236,-6188,91498,-1177383,2013-12-31,-1085.072808617007,302.4863633289937,-78.66384175718855,1,2895
26659965,358934,4934622,2888206,2014-12-31,1699.4722710300396,2221.4009093362683,599.1110080778019,0,4577
25873483,215127,4689829,2759779,2014-12-31,1661.258258068263,2165.601302179143,463.81785217906395,0,5083
21839604,238720,1696336,1088406,2014-12-31,1043.2669840457907,1302.4346432738957,488.58980750727903,0,5843
21839604,30730,1264339,849686,2013-12-31,921.7841395901754,1124.4282991814107,175.29974329701685,0,5478
33046081,-36213,117147,75226,2014-06-30,274.2735860413831,342.2674392927262,-190.29713607934303,0,1488
21839140,380826,2745117,1736362,2014-12-31,1317.7108939369061,1656.839461142811,617.1110110830951,0,5678
21839140,463193,2258872,1355536,2013-12-31,1164.2748816323403,1502.9544237933499,680.5828384553934,0,5313
29212775,263452,2138368,1648527,2014-12-31,1283.949765372462,1462.3159713276746,513.2757543465306,0,3299
30488679,-21306,418072,108757,2013-12-31,329.78326215864865,646.5848745524441,-145.96574940718114,0,2482
28129165,656613,4757802,125000,2014-12-31,353.5533905932738,2181.2386389388944,810.3166047909915,0,3726
21836877,338679,4059583,1551302,2014-12-31,1245.5127458199695,2014.8406884912763,581.9613389220971,0,5663
34609152,-364158,5302367,554670,2013-12-31,744.7617068566294,2302.6869088089243,-603.4550521787021,0,553
21042943,1772766,11529713,6053658,2013-12-31,2460.4182571262145,3395.5431082523455,1331.4525902186679,0,5639
21828270,-112236,878590,652616,2014-12-31,807.8465200766789,937.3313181580993,-335.01641750815736,0,5668
21826103,58920,1507279,317299,2014-12-31,563.2929965834832,1227.7129143248433,242.73442277518038,0,5672
21826103,261858,997018,358379,2013-12-31,598.6476426079033,998.5078867990978,511.7206269049548,0,5307
33962983,-101520,2487348,660664,2014-12-31,812.8124014801939,1577.1328415831051,-318.6220331364421,0,1182
33962983,478210,2501548,559144,2013-12-31,747.7593195674662,1581.6282749116494,691.5272951952078,0,817
24231127,224980,1559196,422780,2014-12-31,650.2153489421793,1248.677700609729,474.3205667056827,0,5671
24231127,232201,967919,197800,2013-12-31,444.7471191587417,983.8287452600681,481.8723897464971,0,5306
31749735,18150,671587,280155,2013-09-30,529.2967031826289,819.5041183545084,134.7219358530748,NA,1852
25949293,519849,4618654,1213787,2014-06-30,1101.72001887957,2149.1053952749735,721.0055478288638,0,3388
21820083,-4155,468855,468851,2014-12-31,684.7269528797592,684.7298737458444,-64.45928947793328,0,5664
21820083,-393,476990,473006,2013-12-31,687.7543165985946,690.6446264179574,-19.82422760159901,0,5299
34204551,35013,11167992,1210633,2014-12-31,1100.28768965212,3341.854574932907,187.11761007451972,0,1091
34204551,323460,14548939,367067,2013-12-31,605.8605450101533,3814.307145472163,568.7354393740555,0,726
29240108,88598,803696,305655,2014-06-30,552.860741959492,896.4909369313223,297.65416173808154,0,3101
21815446,400987,1837816,640955,2014-06-30,800.5966525036187,1355.6607245177534,633.2353432966294,0,5491
28302606,1638683,12222013,4669466,2014-12-31,2160.894722100084,3495.9995709381888,1280.1105421017357,0,3663
20241136,363468,2400091,802730,2013-09-30,895.9520076432666,1549.2227083282764,602.8830732405746,0,5904
21811890,37780,1686553,1008007,2013-12-31,1003.9955179182823,1298.6735540542898,194.3707796969493,0,5478
21811785,20090,48063,-743424,2013-12-31,-862.2203894596787,219.23275302746165,141.7391971192161,0,5298
21811785,20090,48063,-743424,2014-12-31,-862.2203894596787,219.23275302746165,141.7391971192161,0,5663
21810177,-142296,1408889,894283,2014-12-31,945.6653742207124,1186.9663011223192,-377.22142038860943,0,5664
21810177,148703,1342305,1036579,2013-12-31,1018.1252378759698,1158.578870858605,385.62027954971455,0,5299
27905145,-6128,1008731,742260,2014-12-31,861.5451236006156,1004.3560125772136,-78.2815431631237,0,3858
27905145,-73237,1138566,847988,2013-12-31,920.862639051015,1067.0360818641514,-270.6233544984616,0,3493
21808903,-332338,1226388,113784,2014-12-31,337.3188402683728,1107.424038026988,-576.4876408042066,0,5663
21808903,217194,1740609,553541,2013-12-31,744.0033602074657,1319.321416486521,466.04077074865455,0,5298
20824905,139795,9518355,1724194,2013-12-31,1313.0856788496324,3085.1831388104015,373.8916955483232,0,5779
27263798,-742412,9002492,2139117,2014-12-31,1462.5720495073056,3000.4153045870166,-861.6333326885631,0,4185
21806285,436761,3055352,1550721,2013-12-31,1245.27948670168,1747.9565211983963,660.878960173495,0,5297
21806285,371616,3928263,1922337,2014-12-31,1386.4836818368979,1981.9846114437921,609.6031495981628,0,5662
16890871,152477,1492087,394327,2013-12-31,627.9546161945145,1221.5101309444797,390.4830342025118,0,7565
34585253,33010,3288430,425638,2014-12-31,652.4093806805662,1813.402878568356,181.6865432551349,0,952
29422494,159016,346590,-826871,2013-12-31,-909.3244745414037,588.7189482257218,398.76810303734175,0,2890
21409006,24118,2821314,547186,2013-12-31,739.7202173795171,1679.6767546167923,155.29971023797822,0,5570
21409006,15931,2759188,563117,2014-12-31,750.4112205984129,1661.080371324639,126.21806526801146,0,5935
17869175,-393197,845512,314802,2014-12-31,561.0721878689052,919.517264655754,-627.054224130577,0,7490
20031840,36432,4389013,2277618,2013-12-31,1509.177921916432,2094.9971360362288,190.8716846470424,0,6104
33401310,-28785,245983,241983,2013-12-31,491.91767603939587,495.9667327553331,-169.66142755499848,0,662
21798983,-25461,7866,-508849,2014-06-30,-713.336526472604,88.6904729945669,-159.5650337636664,0,5485
31627664,-22357,769640,-2817001,2013-09-30,-1678.3923855880662,877.2912857198571,-149.52257354660534,NA,1872
21797308,346930,5902655,691962,2014-12-31,831.8425331756005,2429.538021929272,589.0076400183617,0,5664
21797308,261365,4783585,345032,2013-12-31,587.394245800893,2187.140827656052,511.238691806479,0,5299
87908119,1229759,29237085,13620110,2013-12-31,3690.543320433998,5407.132789196137,1108.9449941273012,0,12556
21792942,313898,2323691,955371,2014-09-30,977.4308159660202,1524.3657697547528,560.2660082496528,0,5572
21792039,1381915,5541578,2923851,2013-12-31,1709.9271914324306,2354.0556492997357,1175.5488080041594,0,5305
25527356,158042,729745,424663,2014-12-31,651.6617220613775,854.2511340349511,397.54496601013574,0,5297
29853142,81620,469674,210225,2014-09-30,458.50299889968005,685.3276588610736,285.69214199904064,0,2944
33390416,-14842,112526,76121,2014-12-31,275.9003443274401,335.44895289745654,-121.82774724995944,0,1456
33390416,-14992,72706,61129,2013-12-31,247.24279564832622,269.6405014088203,-122.44182292011173,0,1091
10975336,-56427,199756,-518516,2014-12-31,-720.0805510496725,446.9407119518203,-237.54368019376983,0,10045
10975336,-101069,176898,-462089,2013-12-31,-679.7712850657933,420.5924393043698,-317.91351025082275,0,9680
30833481,-116937,294145,-779270,2013-12-31,-882.7627087728615,542.3513621260668,-341.96052403749763,0,2290
30831276,71399,175905,-134121,2014-12-31,-366.2253404667678,419.41030030269883,267.2059131082245,0,2659
28862903,-186306,389385,-146759,2014-12-31,-383.0913729125207,624.0072114967903,-431.63178752265225,0,3472
28862903,-245831,514827,39547,2013-12-31,198.86427532364883,717.5144597846095,-495.813472991608,0,3107
21782130,326925,2461090,929777,2013-12-31,964.2494490535113,1568.7861549618547,571.7735565763776,0,5310
21782130,776096,3373398,873873,2014-12-31,934.811745754192,1836.6812461611296,880.9631093297835,0,5675
21388807,-420161,3913105,964057,2013-12-31,981.8640435416708,1978.1569705157374,-648.198272135926,0,5478
10278902,1356000,10766000,2320000,2014-12-31,1523.1546211727816,3281.1583320528744,1164.474130240771,0,10462
10278902,-429000,7885000,964000,2013-12-31,981.8350166906862,2808.0242164197944,-654.9809157525126,0,10097
29842337,477793,8052855,1746874,2013-09-30,1321.6936104861823,2837.755274860748,691.2257229009928,NA,2582
33381506,78255,1955117,165734,2014-12-31,407.1044092121823,1398.2549838995747,279.7409515962938,0,1458
33381506,264400,2788343,347479,2013-12-31,589.4734938909468,1669.8332252054395,514.1984052872976,0,1093
10766702,50521,389230,-270819,2013-12-31,-520.4027286630999,623.88300185211,224.76877007271273,0,9785
29938032,116639,1623668,275540,2014-06-30,524.9190413768584,1274.2323179075313,341.5245232776118,0,2818
25661087,-2042992.5957446808,2077188,1089656,2014-12-31,1043.8658917696278,1441.2452948752339,-1429.3329198422182,0,376
21777609,132094,2914763,883698,2013-12-31,940.0521262142861,1707.267700157184,363.4473827117207,0,5304
21777609,175535,3167831,1057361,2014-12-31,1028.2806037264343,1779.8401613628118,418.9689725982104,0,5669
21774081,18882,340418,335243,2013-12-31,579.0017271131409,583.4535114300024,137.41178988718545,0,5310
21774081,8627,347919,343871,2014-12-31,586.4051500455978,589.84659022495,92.88164511893618,0,5675
32339999,0,1849630,1197014,2013-12-31,1094.0813498090533,1360.0110293670416,0,0,187
14790802,278085,1426650,1189532,2014-06-30,1090.6566829208905,1194.4245476378992,527.3376527425289,0,8637
21376906,998977,27683881,7542404,2013-12-31,2746.3437512445525,5261.547395966323,999.4883691169198,0,5475
32877990,765835,3168147,1155969,2013-12-31,1075.1599880947952,1779.9289311655114,875.1199917725569,0,1357
32877990,478476,2005394,1334445,2014-12-31,1155.1818038733124,1416.1193452530758,691.719596368355,0,1722
21765406,-53599,1521810,633017,2014-12-31,795.6236547514158,1233.616634129096,-231.51457837466737,0,5671
21765139,21155,7055442,2857280,2014-12-31,1690.349076374463,2656.2081996711026,145.4475850607359,0,5670
21765139,156807,6738544,2836126,2013-12-31,1684.08016436273,2595.8705668811763,395.9886362005859,0,5305
33363966,371042,1366627,615654,2014-06-30,784.6362214427779,1169.0282289149395,609.1321695658505,0,1294
30609417,-110000,5148421,808529,2014-12-31,899.1824064115134,2269.0132216450393,-331.66247903554,0,2763
18224097,2035260,16625559,2799767,2014-06-30,1673.2504295532094,4077.445155976963,1426.625388810952,0,7123
14684433,20726,819258,802874,2014-04-01,896.0323654868723,905.1287201276954,143.96527359054335,0,7748
35228128,68800,479936,148800,2014-12-31,385.7460304397182,692.7741334663124,262.29754097208,0,625
29819971,84192,1015161,714106,2014-12-31,845.0479276348768,1007.5519837705646,290.15857733315414,0,2095
29819971,277017,932528,728313,2013-12-31,853.4125614261839,965.674893533015,526.3240446721012,0,1730
27066801,-191232.22,1907925,-67717.36,2014-12-31,-260.22559443682707,1381.2765834545955,-437.3010633419498,0,4311
27066801,325954.97,2078260,123514.86,2013-12-31,351.44680963127263,1441.6171475117796,570.9246622804097,0,3946
27115411,144101,1578762,125309,2013-12-31,353.9901128562774,1256.4879625368483,379.6063750781854,0,3918
14626743,14349,728769,715364,2014-04-30,845.7919365896083,853.6796823164998,119.78731151503484,0,8602
21755699,110719,2402868,774821,2013-12-31,880.2391720435986,1550.118705131965,332.7446468389837,0,5306
21704202,1148868,3461213,973188,2013-12-31,986.5029143393343,1860.4335516217718,1071.8526018067969,0,5339
21753033,1117848,6401118,1000000,2013-12-31,1000,2530.0430826371316,1057.2833111328298,0,5328
34628661,159928.36363636365,1520078,307151,2013-12-31,554.2120532792479,1232.9144333651059,399.9104445202246,0,517
31579805,205875,1616817,961446,2013-12-31,980.533528238581,1271.541190838897,453.7345038676252,0,2014
29515425,-40919,1319096,260646,2014-12-31,510.53501349074975,1148.5190464245684,-202.28445318412386,0,3205
29515425,39501,1359594,301565,2013-12-31,549.1493421647704,1166.0162949118678,198.74858490062263,0,2840
29170509,1212629,8730067,4840167,2014-05-31,2200.037954218063,2954.6686785492548,1101.1943516019323,0,3133
25474139,1143491,19518310,7568664,2013-12-31,2751.120498996727,4417.95314597156,1069.3413860877172,0,4934
25474139,1491387,20175552,6560050,2014-12-31,2561.2594558146584,4491.720383104896,1221.2235667558991,0,5299
28325118,-261147,1414260,-698399,2014-12-31,-835.7026983323675,1189.226639459443,-511.02543967986566,0,3651
28325118,-270280,1001971,-437252,2013-12-31,-661.2503308127717,1000.9850148728501,-519.8846025802264,0,3286
21731846,549439,2391056,1002591,2014-12-31,1001.2946619252497,1546.3039804643847,741.2415260898434,0,5703
26105978,3312654,15532382,7940754,2014-06-30,2817.934349838548,3941.114309430773,1820.0697788821174,0,4753
26203023,107899,601028,355452,2014-09-30,596.1979537032981,775.2599564017221,328.4798319531962,0,4785
26939984,-14524,1448574,225800,2013-12-31,475.1841748206689,1203.5671979578042,-120.51555916146263,0,4017
26939984,39912,1315230,265712,2014-12-31,515.4725986897848,1146.8347744989248,199.7798788667167,0,4382
55941114,227912,2564044,647508,2014-05-31,804.6788179143279,1601.263251311289,477.4012986995322,0,13976
29445508,-167904,3906921,2733105,2013-12-31,1653.2105129111658,1976.5932813808713,-409.76090589513296,0,2828
29445508,162825,4943961,2895930,2014-12-31,1701.7432238736842,2223.5019676177485,403.51579894720356,0,3193
